"Domain.Code","Domain","Area.Code","Area","Element.Code","Element","Item.Code","Item","Year.Code","Year","Unit","Value","Flag","Flag.Description"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1675,"Other paper and paperboard",1994,1994,"tonnes",0,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1675,"Other paper and paperboard",1995,1995,"tonnes",0,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1675,"Other paper and paperboard",1996,1996,"tonnes",0,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1675,"Other paper and paperboard",1997,1997,"tonnes",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1675,"Other paper and paperboard",1998,1998,"tonnes",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1675,"Other paper and paperboard",1999,1999,"tonnes",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1675,"Other paper and paperboard",2000,2000,"tonnes",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1675,"Other paper and paperboard",2001,2001,"tonnes",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1675,"Other paper and paperboard",2002,2002,"tonnes",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1675,"Other paper and paperboard",2003,2003,"tonnes",228,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1675,"Other paper and paperboard",2004,2004,"tonnes",228,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1675,"Other paper and paperboard",2005,2005,"tonnes",228,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1675,"Other paper and paperboard",2006,2006,"tonnes",228,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1675,"Other paper and paperboard",2007,2007,"tonnes",228,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1675,"Other paper and paperboard",2008,2008,"tonnes",228,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1675,"Other paper and paperboard",2009,2009,"tonnes",228,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1675,"Other paper and paperboard",2010,2010,"tonnes",290,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1675,"Other paper and paperboard",2011,2011,"tonnes",249,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1675,"Other paper and paperboard",2012,2012,"tonnes",256,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1675,"Other paper and paperboard",2013,2013,"tonnes",256,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1675,"Other paper and paperboard",2014,2014,"tonnes",256,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1675,"Other paper and paperboard",2015,2015,"tonnes",256,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1675,"Other paper and paperboard",2016,2016,"tonnes",253,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1675,"Other paper and paperboard",2017,2017,"tonnes",253,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1675,"Other paper and paperboard",1992,1992,"1000 US$",186,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1675,"Other paper and paperboard",1993,1993,"1000 US$",0,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1675,"Other paper and paperboard",1994,1994,"1000 US$",0,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1675,"Other paper and paperboard",1995,1995,"1000 US$",0,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1675,"Other paper and paperboard",1996,1996,"1000 US$",0,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1675,"Other paper and paperboard",1997,1997,"1000 US$",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1675,"Other paper and paperboard",1998,1998,"1000 US$",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1675,"Other paper and paperboard",1999,1999,"1000 US$",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1675,"Other paper and paperboard",2000,2000,"1000 US$",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1675,"Other paper and paperboard",2001,2001,"1000 US$",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1675,"Other paper and paperboard",2002,2002,"1000 US$",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1675,"Other paper and paperboard",2003,2003,"1000 US$",66,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1675,"Other paper and paperboard",2004,2004,"1000 US$",66,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1675,"Other paper and paperboard",2005,2005,"1000 US$",66,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1675,"Other paper and paperboard",2006,2006,"1000 US$",66,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1675,"Other paper and paperboard",2007,2007,"1000 US$",66,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1675,"Other paper and paperboard",2008,2008,"1000 US$",66,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1675,"Other paper and paperboard",2009,2009,"1000 US$",66,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1675,"Other paper and paperboard",2010,2010,"1000 US$",294,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1675,"Other paper and paperboard",2011,2011,"1000 US$",166,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1675,"Other paper and paperboard",2012,2012,"1000 US$",189,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1675,"Other paper and paperboard",2013,2013,"1000 US$",189,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1675,"Other paper and paperboard",2014,2014,"1000 US$",189,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1675,"Other paper and paperboard",2015,2015,"1000 US$",189,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1675,"Other paper and paperboard",2016,2016,"1000 US$",163,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1675,"Other paper and paperboard",2017,2017,"1000 US$",163,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1676,"Household and sanitary papers",1997,1997,"tonnes",1000,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1676,"Household and sanitary papers",1998,1998,"tonnes",1000,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1676,"Household and sanitary papers",1999,1999,"tonnes",1000,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1676,"Household and sanitary papers",2000,2000,"tonnes",1000,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1676,"Household and sanitary papers",2001,2001,"tonnes",1000,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1676,"Household and sanitary papers",2002,2002,"tonnes",400,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1676,"Household and sanitary papers",2003,2003,"tonnes",700,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1676,"Household and sanitary papers",2004,2004,"tonnes",700,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1676,"Household and sanitary papers",2005,2005,"tonnes",700,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1676,"Household and sanitary papers",2006,2006,"tonnes",700,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1676,"Household and sanitary papers",2007,2007,"tonnes",700,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1676,"Household and sanitary papers",2008,2008,"tonnes",700,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1676,"Household and sanitary papers",2009,2009,"tonnes",700,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1676,"Household and sanitary papers",2010,2010,"tonnes",700,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1676,"Household and sanitary papers",2011,2011,"tonnes",700,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1676,"Household and sanitary papers",2012,2012,"tonnes",700,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1676,"Household and sanitary papers",2013,2013,"tonnes",700,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1676,"Household and sanitary papers",2014,2014,"tonnes",700,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1676,"Household and sanitary papers",2015,2015,"tonnes",700,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1676,"Household and sanitary papers",2016,2016,"tonnes",700,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1676,"Household and sanitary papers",2017,2017,"tonnes",700,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1676,"Household and sanitary papers",2000,2000,"tonnes",500,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1676,"Household and sanitary papers",2001,2001,"tonnes",500,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1676,"Household and sanitary papers",2002,2002,"tonnes",200,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1676,"Household and sanitary papers",2003,2003,"tonnes",446,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1676,"Household and sanitary papers",2004,2004,"tonnes",300,"*","Unofficial figure"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1676,"Household and sanitary papers",2005,2005,"tonnes",300,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1676,"Household and sanitary papers",2006,2006,"tonnes",300,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1676,"Household and sanitary papers",2007,2007,"tonnes",300,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1676,"Household and sanitary papers",2008,2008,"tonnes",300,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1676,"Household and sanitary papers",2009,2009,"tonnes",300,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1676,"Household and sanitary papers",2010,2010,"tonnes",105,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1676,"Household and sanitary papers",2011,2011,"tonnes",1381,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1676,"Household and sanitary papers",2012,2012,"tonnes",1400,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1676,"Household and sanitary papers",2013,2013,"tonnes",1400,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1676,"Household and sanitary papers",2014,2014,"tonnes",2708,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1676,"Household and sanitary papers",2015,2015,"tonnes",698,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1676,"Household and sanitary papers",2016,2016,"tonnes",5632,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1676,"Household and sanitary papers",2017,2017,"tonnes",5632,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1676,"Household and sanitary papers",2000,2000,"1000 US$",426,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1676,"Household and sanitary papers",2001,2001,"1000 US$",411,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1676,"Household and sanitary papers",2002,2002,"1000 US$",159,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1676,"Household and sanitary papers",2003,2003,"1000 US$",391,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1676,"Household and sanitary papers",2004,2004,"1000 US$",250,"*","Unofficial figure"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1676,"Household and sanitary papers",2005,2005,"1000 US$",250,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1676,"Household and sanitary papers",2006,2006,"1000 US$",250,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1676,"Household and sanitary papers",2007,2007,"1000 US$",250,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1676,"Household and sanitary papers",2008,2008,"1000 US$",250,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1676,"Household and sanitary papers",2009,2009,"1000 US$",250,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1676,"Household and sanitary papers",2010,2010,"1000 US$",166,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1676,"Household and sanitary papers",2011,2011,"1000 US$",1783,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1676,"Household and sanitary papers",2012,2012,"1000 US$",1855,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1676,"Household and sanitary papers",2013,2013,"1000 US$",1855,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1676,"Household and sanitary papers",2014,2014,"1000 US$",4036,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1676,"Household and sanitary papers",2015,2015,"1000 US$",1254,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1676,"Household and sanitary papers",2016,2016,"1000 US$",1520,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1676,"Household and sanitary papers",2017,2017,"1000 US$",1520,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1676,"Household and sanitary papers",2016,2016,"tonnes",6,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1676,"Household and sanitary papers",2017,2017,"tonnes",6,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1676,"Household and sanitary papers",2016,2016,"1000 US$",3,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1676,"Household and sanitary papers",2017,2017,"1000 US$",3,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",1972,1972,"tonnes",500,"*","Unofficial figure"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",1973,1973,"tonnes",3200,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",1974,1974,"tonnes",3300,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",1975,1975,"tonnes",3300,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",1976,1976,"tonnes",3300,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",1977,1977,"tonnes",3300,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",1978,1978,"tonnes",3300,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",1979,1979,"tonnes",3300,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",1980,1980,"tonnes",3300,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",1981,1981,"tonnes",3300,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",1982,1982,"tonnes",3300,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",1983,1983,"tonnes",3300,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",1984,1984,"tonnes",3300,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",1985,1985,"tonnes",5000,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",1986,1986,"tonnes",8000,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",1987,1987,"tonnes",4000,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",1988,1988,"tonnes",3000,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",1989,1989,"tonnes",3000,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",1990,1990,"tonnes",6000,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",1991,1991,"tonnes",6000,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",1992,1992,"tonnes",6000,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",1993,1993,"tonnes",7000,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",1994,1994,"tonnes",7000,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",1995,1995,"tonnes",7000,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",1996,1996,"tonnes",7000,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",1997,1997,"tonnes",7000,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",1998,1998,"tonnes",20000,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",1999,1999,"tonnes",18400,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",2000,2000,"tonnes",19200,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",2001,2001,"tonnes",20300,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",2002,2002,"tonnes",26400,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",2003,2003,"tonnes",24100,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",2004,2004,"tonnes",22900,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",2005,2005,"tonnes",23800,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",2006,2006,"tonnes",23800,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",2007,2007,"tonnes",23800,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",2008,2008,"tonnes",23800,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",2009,2009,"tonnes",23800,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",2010,2010,"tonnes",23800,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",2011,2011,"tonnes",23800,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",2012,2012,"tonnes",23800,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",2013,2013,"tonnes",23800,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",2014,2014,"tonnes",23800,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",2015,2015,"tonnes",23800,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",2016,2016,"tonnes",23800,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1681,"Wrapping and packaging paper and paperboard",2017,2017,"tonnes",23800,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1681,"Wrapping and packaging paper and paperboard",1990,1990,"tonnes",500,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1681,"Wrapping and packaging paper and paperboard",1991,1991,"tonnes",500,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1681,"Wrapping and packaging paper and paperboard",1992,1992,"tonnes",743,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1681,"Wrapping and packaging paper and paperboard",1993,1993,"tonnes",460,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1681,"Wrapping and packaging paper and paperboard",1994,1994,"tonnes",1000,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1681,"Wrapping and packaging paper and paperboard",1995,1995,"tonnes",1900,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1681,"Wrapping and packaging paper and paperboard",1996,1996,"tonnes",2300,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1681,"Wrapping and packaging paper and paperboard",1997,1997,"tonnes",2300,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1681,"Wrapping and packaging paper and paperboard",1998,1998,"tonnes",4100,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1681,"Wrapping and packaging paper and paperboard",1999,1999,"tonnes",14500,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1681,"Wrapping and packaging paper and paperboard",2000,2000,"tonnes",4000,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1681,"Wrapping and packaging paper and paperboard",2001,2001,"tonnes",18400,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1681,"Wrapping and packaging paper and paperboard",2002,2002,"tonnes",15800,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1681,"Wrapping and packaging paper and paperboard",2003,2003,"tonnes",9938,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1681,"Wrapping and packaging paper and paperboard",2004,2004,"tonnes",8264,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1681,"Wrapping and packaging paper and paperboard",2005,2005,"tonnes",8264,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1681,"Wrapping and packaging paper and paperboard",2006,2006,"tonnes",8264,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1681,"Wrapping and packaging paper and paperboard",2007,2007,"tonnes",5427,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1681,"Wrapping and packaging paper and paperboard",2008,2008,"tonnes",5427,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1681,"Wrapping and packaging paper and paperboard",2009,2009,"tonnes",5427,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1681,"Wrapping and packaging paper and paperboard",2010,2010,"tonnes",12091,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1681,"Wrapping and packaging paper and paperboard",2011,2011,"tonnes",24662,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1681,"Wrapping and packaging paper and paperboard",2012,2012,"tonnes",29824,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1681,"Wrapping and packaging paper and paperboard",2013,2013,"tonnes",29824,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1681,"Wrapping and packaging paper and paperboard",2014,2014,"tonnes",58779,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1681,"Wrapping and packaging paper and paperboard",2015,2015,"tonnes",54321,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1681,"Wrapping and packaging paper and paperboard",2016,2016,"tonnes",40155,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1681,"Wrapping and packaging paper and paperboard",2017,2017,"tonnes",40155,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1681,"Wrapping and packaging paper and paperboard",1990,1990,"1000 US$",699,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1681,"Wrapping and packaging paper and paperboard",1991,1991,"1000 US$",699,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1681,"Wrapping and packaging paper and paperboard",1992,1992,"1000 US$",468,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1681,"Wrapping and packaging paper and paperboard",1993,1993,"1000 US$",243,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1681,"Wrapping and packaging paper and paperboard",1994,1994,"1000 US$",541,"","Official data"
